101301	101307	0.85805506
101301	100513	0.8459982
101301	100120	0.82318413
101301	101306	0.81197625
101301	100118	0.791511
101301	101303	0.7830607
101301	100117	0.7451611
101301	100104	0.7426496
101301	101304	0.73134047
101302	101301	0.8848932
101302	101303	0.88007444
101302	101307	0.8682096
101302	100120	0.85689604
101302	101306	0.8248346
101302	100513	0.8217842
101302	101304	0.77347404
101302	100118	0.74923974
101302	100117	0.746036
101303	101302	0.88007444
101303	101304	0.84512305
101303	101307	0.84193414
101303	101306	0.82396215
101303	100120	0.8135279
101303	101301	0.7830607
101303	100513	0.71671754
101304	101303	0.84512305
101304	101306	0.81968707
101304	101302	0.77347404
101304	101307	0.7529032
101304	101301	0.73134047
101304	100120	0.71959394
101306	101302	0.8248346
101306	101303	0.82396215
101306	101304	0.81968707
101306	101301	0.81197625
101306	101307	0.77670974
101306	100120	0.7702242
101306	100513	0.7576751
101306	100118	0.71504676
101306	100115	0.7017404
101307	100120	0.88504374
101307	101302	0.8682096
101307	100513	0.85967857
101307	101301	0.85805506
101307	101303	0.84193414
101307	101306	0.77670974
101307	100118	0.7564862
101307	100117	0.7536013
101307	101304	0.7529032
101401	101403	0.76383007
101402	101404	0.8560555
101403	101401	0.76383007
101404	101402	0.8560555
110101	110104	0.86293685
110101	110103	0.8435094
110101	110106	0.826349
110101	110302	0.7673991
110101	110108	0.7477664
110101	110102	0.737846
110102	110103	0.8040857
110102	110101	0.737846
110103	110101	0.8435094
110103	110102	0.8040857
110103	110104	0.74681604
110103	110106	0.739874
110104	110108	0.88745797
110104	110101	0.86293685
110104	110103	0.74681604
110106	110101	0.826349
110106	110103	0.739874
110107	120303	0.83415943
110107	110303	0.7614046
110108	110104	0.88745797
110108	110101	0.7477664
110302	110304	0.89186
110302	110101	0.7673991
110303	110107	0.7614046
110304	110302	0.89186
120101	120105	0.73034585
120101	120403	0.70899403
120101	120106	0.7070944
120102	120105	0.7754501
120102	120203	0.7154137
120102	190411	0.7105709
120103	120120	0.73177975
120104	120105	0.90739745
120104	190411	0.74071753
120105	120104	0.90739745
120105	120102	0.7754501
120105	190411	0.76274526
120105	120101	0.73034585
120106	120108	0.8112109
120106	120101	0.7070944
120107	120113	0.75037944
120107	120114	0.7296658
120108	120106	0.8112109
120108	140602	0.755466
120108	170202	0.7154107
120113	120114	0.78318167
120113	120107	0.75037944
120114	120113	0.78318167
120114	120107	0.7296658
120115	120120	0.75546855
120120	120115	0.75546855
120120	120103	0.73177975
120201	120202	0.8466941
120201	120304	0.80789804
120201	120405	0.73677826
120202	120201	0.8466941
120202	120405	0.8320427
120202	120304	0.77135164
120202	120406	0.7166231
120203	120102	0.7154137
120302	120407	0.85882115
120303	110107	0.83415943
120304	120201	0.80789804
120304	120405	0.7910275
120304	120202	0.77135164
120401	120402	0.9146587
120401	120403	0.8349908
120401	120404	0.7881274
120401	120406	0.7668236
120401	120405	0.7083057
120402	120401	0.9146587
120402	120404	0.832786
120402	120403	0.81990516
120402	120406	0.7728617
120403	120404	0.90524566
120403	120401	0.8349908
120403	120402	0.81990516
120403	120406	0.7693163
120403	140602	0.716783
120403	120101	0.70899403
120404	120403	0.90524566
120404	120402	0.832786
120404	120401	0.7881274
120404	120406	0.7341668
120404	140602	0.73290545
120404	170202	0.7191082
120405	120406	0.91973686
120405	120202	0.8320427
120405	120304	0.7910275
120405	120201	0.73677826
120405	120401	0.7083057
120406	120405	0.91973686
120406	120402	0.7728617
120406	120403	0.7693163
120406	120401	0.7668236
120406	120404	0.7341668
120406	120202	0.7166231
120407	120302	0.85882115
120407	120408	0.74292016
120408	120407	0.74292016
120601	300501	0.89612806
120601	300504	0.83611137
120601	300503	0.78611803
120601	300502	0.7544643
120601	300505	0.72674346
120603	120604	0.79968154
120603	120605	0.7603496
120604	120605	0.8207547
120604	120603	0.79968154
120605	120604	0.8207547
120605	120603	0.7603496
120605	120607	0.7458317
120607	120605	0.7458317
120607	220205	0.7058547
120610	220206	0.78290445
130101	130102	0.8239699
130101	130112	0.8125182
130102	130101	0.8239699
130102	130112	0.7371239
130104	130202	0.84460205
130104	130111	0.7565802
130104	130204	0.73567134
130104	130206	0.73565894
130104	130114	0.7242521
130106	130107	0.7862494
130107	130106	0.7862494
130109	140105	0.73008657
130109	130110	0.729243
130109	140106	0.7159426
130110	130109	0.729243
130111	130113	0.87112397
130111	130114	0.85974765
130111	130104	0.7565802
130111	130202	0.7126194
130112	130101	0.8125182
130112	130102	0.7371239
130113	130111	0.87112397
130113	130114	0.7977603
130114	130111	0.85974765
130114	130113	0.7977603
130114	130104	0.7242521
130201	130401	0.91304165
130201	130206	0.81129265
130201	130202	0.7724724
130201	130205	0.76684004
130201	130204	0.76076794
130202	130206	0.8478458
130202	130104	0.84460205
130202	130204	0.83876216
130202	130201	0.7724724
130202	130205	0.7700219
130202	130111	0.7126194
130203	140605	0.80335855
130203	170205	0.78951514
130204	130202	0.83876216
130204	130206	0.7764716
130204	130201	0.76076794
130204	130104	0.73567134
130205	130206	0.888017
130205	130202	0.7700219
130205	130201	0.76684004
130205	170101	0.7258479
130206	130205	0.888017
130206	130202	0.8478458
130206	130201	0.81129265
130206	130204	0.7764716
130206	130104	0.73565894
130206	130401	0.73510766
130301	130302	0.86818767
130301	130303	0.71080816
130302	130301	0.86818767
130302	130305	0.7780614
130303	130305	0.7293418
130303	130301	0.71080816
130304	130306	0.82711405
130304	130307	0.826036
130304	130404	0.7884743
130305	130309	0.8282827
130305	130302	0.7780614
130305	130306	0.7573491
130305	130308	0.7371464
130305	130303	0.7293418
130306	130304	0.82711405
130306	130305	0.7573491
130306	130309	0.7492491
130307	130404	0.8770586
130307	130304	0.826036
130308	130309	0.80810696
130308	130305	0.7371464
130309	130305	0.8282827
130309	130308	0.80810696
130309	130306	0.7492491
130401	130201	0.91304165
130401	130206	0.73510766
130402	130403	0.8782256
130402	130405	0.8049643
130403	130402	0.8782256
130403	140404	0.7118496
130404	130307	0.8770586
130404	130304	0.7884743
130405	130402	0.8049643
140101	140104	0.7754736
140101	140102	0.72425646
140101	140401	0.71123594
140102	170405	0.7722647
140102	140604	0.7688792
140102	140101	0.72425646
140104	140101	0.7754736
140105	130109	0.73008657
140106	130109	0.7159426
140201	170301	0.86705256
140201	140406	0.8565148
140201	140204	0.805891
140201	140609	0.7814823
140202	170303	0.8025255
140203	170304	0.85857964
140203	140405	0.78407604
140204	170301	0.8629483
140204	170209	0.8508974
140204	140609	0.8329918
140204	140201	0.805891
140204	170303	0.72264403
140205	170405	0.8582367
140205	170305	0.8375227
140205	140502	0.81676084
140205	140503	0.7834496
140205	170402	0.77643186
140302	160104	0.8193534
140302	140304	0.80905145
140302	140402	0.7636956
140302	140306	0.7599531
140302	140315	0.75179195
140302	160101	0.75061256
140302	160102	0.73194927
140304	140302	0.80905145
140304	140306	0.78800327
140306	140304	0.78800327
140306	140302	0.7599531
140315	160104	0.7742686
140315	140302	0.75179195
140401	140404	0.8792702
140401	140405	0.7137511
140401	140101	0.71123594
140402	160101	0.91806275
140402	160103	0.89406353
140402	160104	0.77730423
140402	140302	0.7636956
140402	140403	0.7538748
140402	160102	0.7003491
140403	140402	0.7538748
140403	160103	0.732271
140403	160101	0.7001355
140404	140401	0.8792702
140404	140405	0.7273596
140404	130403	0.7118496
140405	140203	0.78407604
140405	140406	0.73186517
140405	140404	0.7273596
140405	140401	0.7137511
140406	140201	0.8565148
140406	170301	0.7960587
140406	140405	0.73186517
140501	140503	0.7264693
140502	140205	0.81676084
140502	170405	0.79985946
140502	170402	0.78692746
140502	140503	0.75638044
140503	140205	0.7834496
140503	140502	0.75638044
140503	170305	0.74753714
140503	140501	0.7264693
140503	170402	0.7221941
140601	170201	0.83176905
140601	140604	0.7120532
140602	170202	0.9075299
140602	120108	0.755466
140602	120404	0.73290545
140602	120403	0.716783
140604	170204	0.848715
140604	140102	0.7688792
140604	140601	0.7120532
140605	170205	0.8097555
140605	130203	0.80335855
140607	170207	0.7947383
140609	140204	0.8329918
140609	170209	0.7840132
140609	140201	0.7814823
140609	170301	0.76739997
140609	140610	0.7426472
140609	170303	0.7211262
140610	140609	0.7426472
140611	170211	0.7614873
150101	150104	0.8905251
150101	150103	0.8774028
150101	150403	0.8502535
150101	150106	0.7499892
150101	150102	0.7058185
150102	260108	0.8763672
150102	150103	0.8527377
150102	150104	0.80236167
150102	150101	0.7058185
150103	150101	0.8774028
150103	150102	0.8527377
150103	150104	0.8422554
150103	150403	0.7537113
150103	260108	0.7407554
150103	260105	0.70072424
150104	150101	0.8905251
150104	150103	0.8422554
150104	150102	0.80236167
150104	150106	0.75359887
150105	190502	0.750943
150106	150104	0.75359887
150106	150101	0.7499892
150106	150107	0.7455809
150107	150106	0.7455809
150108	150403	0.8874075
150108	150406	0.8697398
150201	150202	0.7677318
150201	150204	0.74410075
150201	150205	0.73065966
150201	150207	0.7082569
150202	150201	0.7677318
150203	150502	0.9535089
150203	150506	0.8918722
150203	150504	0.87143004
150203	150507	0.82332593
150204	150205	0.7903231
150204	150401	0.76357347
150204	150201	0.74410075
150205	150204	0.7903231
150205	150201	0.73065966
150207	150201	0.7082569
150209	150401	0.84340817
150301	150302	0.8346085
150301	150305	0.8009797
150301	150309	0.79383343
150301	180109	0.71356523
150302	150301	0.8346085
150302	150304	0.7740736
150304	150302	0.7740736
150305	150301	0.8009797
150308	150402	0.8386483
150308	150404	0.8249025
150309	150402	0.8716441
150309	150301	0.79383343
150401	150209	0.84340817
150401	150204	0.76357347
150402	150309	0.8716441
150402	150308	0.8386483
150402	150404	0.7183049
150403	150108	0.8874075
150403	150101	0.8502535
150403	150406	0.8087295
150403	150103	0.7537113
150404	150308	0.8249025
150404	150402	0.7183049
150406	150108	0.8697398
150406	150403	0.8087295
150407	150408	0.91005594
150407	150409	0.81743616
150407	150412	0.7471325
150408	150407	0.91005594
150408	150409	0.87261593
150408	150412	0.71774715
150409	150408	0.87261593
150409	150407	0.81743616
150409	150412	0.78670526
150409	150410	0.76455677
150409	150413	0.7166522
150410	150409	0.76455677
150411	150414	0.70166904
150412	150413	0.92750716
150412	150409	0.78670526
150412	150407	0.7471325
150412	150408	0.71774715
150413	150412	0.92750716
150413	150409	0.7166522
150414	150411	0.70166904
150502	150203	0.9535089
150502	150504	0.89286286
150502	150506	0.8839424
150502	150507	0.8409117
150504	150502	0.89286286
150504	150507	0.87980634
150504	150506	0.8790244
150504	150203	0.87143004
150506	150507	0.92258143
150506	150203	0.8918722
150506	150502	0.8839424
150506	150504	0.8790244
150507	150506	0.92258143
150507	150504	0.87980634
150507	150502	0.8409117
150507	150203	0.82332593
160101	140402	0.91806275
160101	160103	0.86659306
160101	160102	0.8386447
160101	160104	0.78393376
160101	140302	0.75061256
160101	140403	0.7001355
160102	160104	0.85079634
160102	160101	0.8386447
160102	140302	0.73194927
160102	140402	0.7003491
160103	140402	0.89406353
160103	160101	0.86659306
160103	140403	0.732271
160104	160102	0.85079634
160104	140302	0.8193534
160104	160101	0.78393376
160104	140402	0.77730423
160104	140315	0.7742686
170101	170103	0.93055004
170101	170102	0.84982777
170101	170108	0.7909375
170101	170107	0.7672597
170101	130205	0.7258479
170101	170104	0.71648777
170102	170103	0.86393255
170102	170101	0.84982777
170102	170108	0.83758193
170102	170104	0.8256073
170102	170107	0.75167006
170103	170101	0.93055004
170103	170102	0.86393255
170103	170107	0.77742326
170103	170108	0.76465404
170103	170104	0.72232604
170104	170102	0.8256073
170104	170108	0.7740446
170104	170103	0.72232604
170104	170101	0.71648777
170107	170103	0.77742326
170107	170101	0.7672597
170107	170102	0.75167006
170108	170102	0.83758193
170108	170101	0.7909375
170108	170104	0.7740446
170108	170103	0.76465404
170201	140601	0.83176905
170201	170204	0.7654668
170202	140602	0.9075299
170202	120404	0.7191082
170202	120108	0.7154107
170204	140604	0.848715
170204	170201	0.7654668
170205	140605	0.8097555
170205	130203	0.78951514
170207	140607	0.7947383
170209	140204	0.8508974
170209	170301	0.80849004
170209	140609	0.7840132
170209	170210	0.7405808
170209	170303	0.72064525
170210	170209	0.7405808
170211	140611	0.7614873
170301	140201	0.86705256
170301	140204	0.8629483
170301	170209	0.80849004
170301	140406	0.7960587
170301	140609	0.76739997
170303	140202	0.8025255
170303	140204	0.72264403
170303	140609	0.7211262
170303	170209	0.72064525
170304	140203	0.85857964
170305	140205	0.8375227
170305	170402	0.806406
170305	140503	0.74753714
170402	170305	0.806406
170402	140502	0.78692746
170402	140205	0.77643186
170402	170405	0.74275964
170402	140503	0.7221941
170405	140205	0.8582367
170405	140502	0.79985946
170405	140102	0.7722647
170405	170402	0.74275964
170500	170501	0.7019314
170501	170500	0.7019314
170601	170615	0.7061363
170603	170606	0.8681245
170603	170607	0.75018513
170604	170614	0.9053819
170606	170603	0.8681245
170606	170607	0.78558606
170607	170606	0.78558606
170607	170603	0.75018513
170608	170618	0.7521789
170608	170619	0.74259
170608	170615	0.72191936
170609	170619	0.72314173
170609	170616	0.7212743
170610	170611	0.71751106
170611	170610	0.71751106
170614	170604	0.9053819
170615	170619	0.8943256
170615	170618	0.8899083
170615	170608	0.72191936
170615	170601	0.7061363
170616	170609	0.7212743
170618	170619	0.9196462
170618	170615	0.8899083
170618	170608	0.7521789
170619	170618	0.9196462
170619	170615	0.8943256
170619	170608	0.74259
170619	170609	0.72314173
180101	180116	0.7473045
180101	180505	0.70936227
180101	180113	0.70907384
180101	180117	0.7071021
180101	180104	0.70686287
180101	180112	0.70602787
180102	180103	0.7673907
180102	180106	0.74414
180102	180802	0.72494024
180102	180118	0.7051816
180103	180118	0.8501745
180103	180116	0.8029862
180103	180802	0.7874856
180103	180102	0.7673907
180103	180505	0.73783123
180104	180505	0.7826088
180104	180117	0.7575575
180104	180112	0.7488278
180104	180116	0.7461328
180104	180113	0.7402554
180104	180114	0.73618203
180104	180115	0.7259183
180104	180101	0.70686287
180105	180405	0.7317985
180106	180102	0.74414
180107	180203	0.8738041
180107	180204	0.80446064
180107	180108	0.78745294
180108	180204	0.8894325
180108	180107	0.78745294
180108	180203	0.7349322
180109	190501	0.7577971
180109	260103	0.75749254
180109	150301	0.71356523
180112	180113	0.9168605
180112	180114	0.88287956
180112	180505	0.87089264
180112	180116	0.8283708
180112	180104	0.7488278
180112	180101	0.70602787
180113	180112	0.9168605
180113	180116	0.89947844
180113	180114	0.87094736
180113	180505	0.8671748
180113	180104	0.7402554
180113	180101	0.70907384
180113	180117	0.708245
180114	180112	0.88287956
180114	180113	0.87094736
180114	180505	0.7940004
180114	180116	0.76400316
180114	180104	0.73618203
180115	180505	0.73165697
180115	180104	0.7259183
180115	180116	0.7111349
180116	180113	0.89947844
180116	180505	0.85626537
180116	180112	0.8283708
180116	180103	0.8029862
180116	180118	0.78843856
180116	180117	0.7640858
180116	180114	0.76400316
180116	180101	0.7473045
180116	180104	0.7461328
180116	180115	0.7111349
180117	180116	0.7640858
180117	180505	0.7628713
180117	180104	0.7575575
180117	180118	0.7268863
180117	180113	0.708245
180117	180101	0.7071021
180118	180103	0.8501745
180118	180505	0.78933454
180118	180116	0.78843856
180118	180802	0.7625378
180118	180801	0.73565125
180118	180117	0.7268863
180118	180119	0.7176669
180118	180102	0.7051816
180119	180506	0.82470953
180119	180801	0.7795971
180119	180505	0.72812486
180119	180118	0.7176669
180203	180107	0.8738041
180203	180204	0.76507455
180203	180108	0.7349322
180203	180406	0.71085054
180204	180108	0.8894325
180204	180107	0.80446064
180204	180203	0.76507455
180400	180500	0.8323112
180400	190400	0.71009284
180401	180405	0.71305233
180401	180406	0.71136856
180402	180404	0.87819964
180402	180405	0.87284064
180402	180406	0.7690801
180403	180405	0.7806013
180403	180406	0.73524755
180404	180402	0.87819964
180404	180405	0.7948521
180404	180406	0.7369488
180405	180406	0.8772564
180405	180402	0.87284064
180405	180404	0.7948521
180405	180403	0.7806013
180405	180105	0.7317985
180405	180401	0.71305233
180406	180405	0.8772564
180406	180402	0.7690801
180406	180404	0.7369488
180406	180403	0.73524755
180406	180401	0.71136856
180406	180203	0.71085054
180500	180400	0.8323112
180505	180112	0.87089264
180505	180113	0.8671748
180505	180116	0.85626537
180505	180114	0.7940004
180505	180118	0.78933454
180505	180104	0.7826088
180505	180117	0.7628713
180505	180103	0.73783123
180505	180115	0.73165697
180505	180119	0.72812486
180505	180101	0.70936227
180506	180119	0.82470953
180506	180801	0.7231092
180601	180801	0.72577643
180801	180119	0.7795971
180801	180802	0.7783986
180801	180118	0.73565125
180801	180601	0.72577643
180801	180506	0.7231092
180802	180103	0.7874856
180802	180801	0.7783986
180802	180118	0.7625378
180802	180102	0.72494024
190101	190104	0.842844
190101	190102	0.8317847
190101	190106	0.7512865
190102	190101	0.8317847
190102	190104	0.7521859
190103	190304	0.7258971
190103	190305	0.71868193
190103	190302	0.71467316
190104	190101	0.842844
190104	190102	0.7521859
190104	190106	0.73871887
190104	190107	0.7141344
190105	190502	0.8154698
190105	190107	0.72454333
190106	190101	0.7512865
190106	190104	0.73871887
190107	190105	0.72454333
190107	190104	0.7141344
190201	190203	0.79011256
190201	190202	0.70850956
190202	190204	0.89802665
190202	190203	0.79342043
190202	190601	0.75110096
190202	190201	0.70850956
190203	190202	0.79342043
190203	190201	0.79011256
190204	190202	0.89802665
190204	190601	0.7752358
190204	190602	0.70370877
190302	190305	0.730365
190302	190103	0.71467316
190303	190304	0.85220706
190303	190307	0.7900357
190304	190303	0.85220706
190304	190305	0.8052674
190304	190307	0.778259
190304	190103	0.7258971
190304	190308	0.7048921
190305	190304	0.8052674
190305	190302	0.730365
190305	190103	0.71868193
190307	190303	0.7900357
190307	190304	0.778259
190308	190304	0.7048921
190309	260301	0.7415467
190312	190706	0.84685946
190312	190704	0.8016064
190312	190705	0.77474606
190400	180400	0.71009284
190403	100203	0.70211977
190404	100103	0.78913736
190405	100107	0.7424193
190405	100111	0.7394263
190405	100106	0.720919
190407	100209	0.87211263
190408	100205	0.7494415
190408	100904	0.72042054
190408	100201	0.7164497
190408	100902	0.70333105
190409	100301	0.7020533
190411	120105	0.76274526
190411	120104	0.74071753
190411	120102	0.7105709
190501	180109	0.7577971
190502	190105	0.8154698
190502	150105	0.750943
190601	190602	0.8359017
190601	190204	0.7752358
190601	190202	0.75110096
190602	190601	0.8359017
190602	190204	0.70370877
190704	190706	0.8151782
190704	190312	0.8016064
190705	190312	0.77474606
190706	190312	0.84685946
190706	190704	0.8151782
210100	210119	0.77524924
210100	210118	0.7524853
210100	210700	0.7205209
210100	210701	0.71174234
210101	210112	0.7620123
210101	210118	0.734065
210102	210802	0.82492197
210102	210104	0.7536212
210102	210803	0.7168907
210102	210118	0.7145236
210103	210106	0.7489143
210103	210302	0.74495566
210103	210112	0.7302487
210104	210802	0.82900834
210104	210102	0.7536212
210104	210803	0.7414509
210106	210112	0.75620556
210106	210103	0.7489143
210106	210302	0.74223924
210106	210402	0.7110732
210106	210701	0.702099
210108	210115	0.78427225
210108	210116	0.72650594
210108	210117	0.7156692
210108	210118	0.70500714
210110	210113	0.7053288
210112	210101	0.7620123
210112	210106	0.75620556
210112	210402	0.7458042
210112	210302	0.73463905
210112	210103	0.7302487
210113	210114	0.72816724
210113	210110	0.7053288
210114	210113	0.72816724
210115	210117	0.8001329
210115	210108	0.78427225
210115	210122	0.73700255
210115	210116	0.7344233
210116	210802	0.7454328
210116	210115	0.7344233
210116	210108	0.72650594
210116	210117	0.7136429
210117	210115	0.8001329
210117	210802	0.74308264
210117	210122	0.7391228
210117	210108	0.7156692
210117	210116	0.7136429
210117	210803	0.70369244
210118	210119	0.86448467
210118	210120	0.8434998
210118	210100	0.7524853
210118	210701	0.74729294
210118	210101	0.734065
210118	210102	0.7145236
210118	210108	0.70500714
210119	210118	0.86448467
210119	210100	0.77524924
210119	210701	0.7604026
210119	210120	0.75013053
210119	210504	0.7303346
210120	210118	0.8434998
210120	210119	0.75013053
210122	210117	0.7391228
210122	210115	0.73700255
210122	210802	0.716677
210201	210202	0.8820519
210202	210201	0.8820519
210302	210103	0.74495566
210302	210106	0.74223924
210302	210112	0.73463905
210302	210404	0.7241245
210305	210404	0.753799
210402	210112	0.7458042
210402	210106	0.7110732
210403	210404	0.83895814
210404	210403	0.83895814
210404	210305	0.753799
210404	210302	0.7241245
210504	210119	0.7303346
210700	210100	0.7205209
210701	210119	0.7604026
210701	210118	0.74729294
210701	210100	0.71174234
210701	210106	0.702099
210802	210104	0.82900834
210802	210102	0.82492197
210802	210803	0.7474013
210802	210116	0.7454328
210802	210117	0.74308264
210802	210122	0.716677
210803	210802	0.7474013
210803	210104	0.7414509
210803	210102	0.7168907
210803	210117	0.70369244
220101	220502	0.7846626
220102	220501	0.7060187
